component_id,replacement_date,occurrence,category,subcategory,component,tracking,method,life_years,life_months,current_cost,future_cost,source_page,replacement_year
37,2076-07-01,8,Doors-Windows,Renovation,Clubhouse/Fitness Windows,Logistical,Fixed,7,84,4500.0,20621.94,100,2076
37,2083-07-01,9,Doors-Windows,Renovation,Clubhouse/Fitness Windows,Logistical,Fixed,7,84,4500.0,25362.39,100,2083
38,2030-07-01,1,Doors-Windows,Sliders,Clubhouse Sliding Glass Doors,Logistical,Fixed,10,120,4000.0,4706.14,95,2030
38,2040-07-01,2,Doors-Windows,Sliders,Clubhouse Sliding Glass Doors,Logistical,Fixed,10,120,4000.0,6324.66,95,2040
38,2050-07-01,3,Doors-Windows,Sliders,Clubhouse Sliding Glass Doors,Logistical,Fixed,10,120,4000.0,8499.81,95,2050
38,2060-07-01,4,Doors-Windows,Sliders,Clubhouse Sliding Glass Doors,Logistical,Fixed,10,120,4000.0,11423.03,95,2060
38,2070-07-01,5,Doors-Windows,Sliders,Clubhouse Sliding Glass Doors,Logistical,Fixed,10,120,4000.0,15351.6,95,2070
38,2080-07-01,6,Doors-Windows,Sliders,Clubhouse Sliding Glass Doors,Logistical,Fixed,10,120,4000.0,20631.27,95,2080
39,2029-07-01,1,Doors-Windows,Window Treatment,Clubhouse Blinds,Logistical,Fixed,7,84,2000.0,2284.53,80,2029
39,2036-07-01,2,Doors-Windows,Window Treatment,Clubhouse Blinds,Logistical,Fixed,7,84,2000.0,2809.69,80,2036
39,2043-07-01,3,Doors-Windows,Window Treatment,Clubhouse Blinds,Logistical,Fixed,7,84,2000.0,3455.56,80,2043
39,2050-07-01,4,Doors-Windows,Window Treatment,Clubhouse Blinds,Logistical,Fixed,7,84,2000.0,4249.91,80,2050
39,2057-07-01,5,Doors-Windows,Window Treatment,Clubhouse Blinds,Logistical,Fixed,7,84,2000.0,5226.85,80,2057
39,2064-07-01,6,Doors-Windows,Window Treatment,Clubhouse Blinds,Logistical,Fixed,7,84,2000.0,6428.36,80,2064
39,2071-07-01,7,Doors-Windows,Window Treatment,Clubhouse Blinds,Logistical,Fixed,7,84,2000.0,7906.08,80,2071
39,2078-07-01,8,Doors-Windows,Window Treatment,Clubhouse Blinds,Logistical,Fixed,7,84,2000.0,9723.48,80,2078
40,2028-07-01,1,Doors-Windows,Wood and Metal,Clubhouse Glass Doors,Logistical,Fixed,10,120,3500.0,3881.49,87,2028
40,2038-07-01,2,Doors-Windows,Wood and Metal,Clubhouse Glass Doors,Logistical,Fixed,10,120,3500.0,5216.4,87,2038
40,2048-07-01,3,Doors-Windows,Wood and Metal,Clubhouse Glass Doors,Logistical,Fixed,10,120,3500.0,7010.4,87,2048
40,2058-07-01,4,Doors-Windows,Wood and Metal,Clubhouse Glass Doors,Logistical,Fixed,10,120,3500.0,9421.39,87,2058
40,2068-07-01,5,Doors-Windows,Wood and Metal,Clubhouse Glass Doors,Logistical,Fixed,10,120,3500.0,12661.56,87,2068
40,2078-07-01,6,Doors-Windows,Wood and Metal,Clubhouse Glass Doors,Logistical,Fixed,10,120,3500.0,17016.08,87,2078
41,2028-07-01,1,Equipment,Audio Visual,"Clubhouse 50"" TV",Logistical,Fixed,10,120,450.0,499.05,74,2028
41,2038-07-01,2,Equipment,Audio Visual,"Clubhouse 50"" TV",Logistical,Fixed,10,120,450.0,670.68,74,2038
41,2048-07-01,3,Equipment,Audio Visual,"Clubhouse 50"" TV",Logistical,Fixed,10,120,450.0,901.34,74,2048
41,2058-07-01,4,Equipment,Audio Visual,"Clubhouse 50"" TV",Logistical,Fixed,10,120,450.0,1211.32,74,2058
41,2068-07-01,5,Equipment,Audio Visual,"Clubhouse 50"" TV",Logistical,Fixed,10,120,450.0,1627.92,74,2068
41,2078-07-01,6,Equipment,Audio Visual,"Clubhouse 50"" TV",Logistical,Fixed,10,120,450.0,2187.78,74,2078
42,2027-07-01,1,Equipment,Fitness Machines,Fitness Center Equipment,Logistical,Fixed,7,84,7500.0,8075.22,110,2027
42,2034-07-01,2,Equipment,Fitness Machines,Fitness Center Equipment,Logistical,Fixed,7,84,7500.0,9931.5,110,2034
42,2041-07-01,3,Equipment,Fitness Machines,Fitness Center Equipment,Logistical,Fixed,7,84,7500.0,12214.49,110,2041
42,2048-07-01,4,Equipment,Fitness Machines,Fitness Center Equipment,Logistical,Fixed,7,84,7500.0,15022.29,110,2048
42,2055-07-01,5,Equipment,Fitness Machines,Fitness Center Equipment,Logistical,Fixed,7,84,7500.0,18475.52,110,2055
42,2062-07-01,6,Equipment,Fitness Machines,Fitness Center Equipment,Logistical,Fixed,7,84,7500.0,22722.56,110,2062
42,2069-07-01,7,Equipment,Fitness Machines,Fitness Center Equipment,Logistical,Fixed,7,84,7500.0,27945.88,110,2069
42,2076-07-01,8,Equipment,Fitness Machines,Fitness Center Equipment,Logistical,Fixed,7,84,7500.0,34369.91,110,2076
42,2083-07-01,9,Equipment,Fitness Machines,Fitness Center Equipment,Logistical,Fixed,7,84,7500.0,42270.65,110,2083
43,2027-07-01,1,Equipment,HVAC,Sauna Heater,Logistical,Fixed,15,180,250.0,269.17,144,2027
43,2042-07-01,2,Equipment,HVAC,Sauna Heater,Logistical,Fixed,15,180,250.0,419.36,144,2042
43,2057-07-01,3,Equipment,HVAC,Sauna Heater,Logistical,Fixed,15,180,250.0,653.36,144,2057
43,2072-07-01,4,Equipment,HVAC,Sauna Heater,Logistical,Fixed,15,180,250.0,1017.91,144,2072
44,2035-07-01,1,Equipment,Mail,Mail Boxes,Logistical,Fixed,25,300,10000.0,13639.26,120,2035
44,2060-07-01,2,Equipment,Mail,Mail Boxes,Logistical,Fixed,25,300,10000.0,28557.58,120,2060
45,2035-07-01,1,Equipment,Pool,Pool Chemical Controller-Rola Chem,Logistical,Fixed,15,180,2500.0,3409.82,134,2035
45,2050-07-01,2,Equipment,Pool,Pool Chemical Controller-Rola Chem,Logistical,Fixed,15,180,2500.0,5312.38,134,2050
45,2065-07-01,3,Equipment,Pool,Pool Chemical Controller-Rola Chem,Logistical,Fixed,15,180,2500.0,8276.52,134,2065
45,2080-07-01,4,Equipment,Pool,Pool Chemical Controller-Rola Chem,Logistical,Fixed,15,180,2500.0,12894.54,134,2080
46,2027-07-01,1,Equipment,Pool,Pool Cover,Logistical,Fixed,12,144,2880.0,3100.88,136,2027
46,2039-07-01,2,Equipment,Pool,Pool Cover,Logistical,Fixed,12,144,2880.0,4421.12,136,2039
46,2051-07-01,3,Equipment,Pool,Pool Cover,Logistical,Fixed,12,144,2880.0,6303.46,136,2051
46,2063-07-01,4,Equipment,Pool,Pool Cover,Logistical,Fixed,12,144,2880.0,8987.23,136,2063
46,2075-07-01,5,Equipment,Pool,Pool Cover,Logistical,Fixed,12,144,2880.0,12813.63,136,2075
47,2030-07-01,1,Equipment,Pool,Pool Filter Hayward,Logistical,Fixed,15,180,1300.0,1529.5,137,2030
47,2045-07-01,2,Equipment,Pool,Pool Filter Hayward,Logistical,Fixed,15,180,1300.0,2382.9,137,2045
47,2060-07-01,3,Equipment,Pool,Pool Filter Hayward,Logistical,Fixed,15,180,1300.0,3712.49,137,2060
47,2075-07-01,4,Equipment,Pool,Pool Filter Hayward,Logistical,Fixed,15,180,1300.0,5783.93,137,2075
48,2027-07-01,1,Equipment,Pool,Pool Heater Raypak,Logistical,Fixed,15,180,3000.0,3230.09,138,2027
48,2042-07-01,2,Equipment,Pool,Pool Heater Raypak,Logistical,Fixed,15,180,3000.0,5032.37,138,2042
48,2057-07-01,3,Equipment,Pool,Pool Heater Raypak,Logistical,Fixed,15,180,3000.0,7840.27,138,2057
48,2072-07-01,4,Equipment,Pool,Pool Heater Raypak,Logistical,Fixed,15,180,3000.0,12214.89,138,2072
49,2029-07-01,1,Equipment,Pool,Pool Misc Pipes Valves,Logistical,Fixed,7,84,1500.0,1713.4,139,2029
49,2036-07-01,2,Equipment,Pool,Pool Misc Pipes Valves,Logistical,Fixed,7,84,1500.0,2107.27,139,2036
49,2043-07-01,3,Equipment,Pool,Pool Misc Pipes Valves,Logistical,Fixed,7,84,1500.0,2591.67,139,2043
49,2050-07-01,4,Equipment,Pool,Pool Misc Pipes Valves,Logistical,Fixed,7,84,1500.0,3187.43,139,2050
49,2057-07-01,5,Equipment,Pool,Pool Misc Pipes Valves,Logistical,Fixed,7,84,1500.0,3920.14,139,2057
49,2064-07-01,6,Equipment,Pool,Pool Misc Pipes Valves,Logistical,Fixed,7,84,1500.0,4821.27,139,2064
49,2071-07-01,7,Equipment,Pool,Pool Misc Pipes Valves,Logistical,Fixed,7,84,1500.0,5929.56,139,2071
49,2078-07-01,8,Equipment,Pool,Pool Misc Pipes Valves,Logistical,Fixed,7,84,1500.0,7292.61,139,2078
50,2031-07-01,1,Equipment,Pool,Pool Pump Hayward,Logistical,Fixed,15,180,750.0,908.87,140,2031
50,2046-07-01,2,Equipment,Pool,Pool Pump Hayward,Logistical,Fixed,15,180,750.0,1415.99,140,2046
50,2061-07-01,3,Equipment,Pool,Pool Pump Hayward,Logistical,Fixed,15,180,750.0,2206.07,140,2061
50,2076-07-01,4,Equipment,Pool,Pool Pump Hayward,Logistical,Fixed,15,180,750.0,3436.99,140,2076
51,2030-07-01,1,Equipment,Pool,Pool Rails-Ladder,Logistical,Fixed,15,180,750.0,882.4,141,2030
51,2045-07-01,2,Equipment,Pool,Pool Rails-Ladder,Logistical,Fixed,15,180,750.0,1374.75,141,2045
51,2060-07-01,3,Equipment,Pool,Pool Rails-Ladder,Logistical,Fixed,15,180,750.0,2141.82,141,2060
51,2075-07-01,4,Equipment,Pool,Pool Rails-Ladder,Logistical,Fixed,15,180,750.0,3336.88,141,2075
52,2030-07-01,1,Equipment,Pool,Pool Room Compressor,Logistical,Fixed,15,180,500.0,588.27,143,2030
52,2045-07-01,2,Equipment,Pool,Pool Room Compressor,Logistical,Fixed,15,180,500.0,916.5,143,2045
52,2060-07-01,3,Equipment,Pool,Pool Room Compressor,Logistical,Fixed,15,180,500.0,1427.88,143,2060
52,2075-07-01,4,Equipment,Pool,Pool Room Compressor,Logistical,Fixed,15,180,500.0,2224.59,143,2075
53,2026-07-01,1,Exterior Furniture,Patio,Pool Chairs-Tables-Chaise Lounge,Logistical,Fixed,4,48,1750.0,1829.34,133,2026
53,2030-07-01,2,Exterior Furniture,Patio,Pool Chairs-Tables-Chaise Lounge,Logistical,Fixed,4,48,1750.0,2058.94,133,2030
53,2034-07-01,3,Exterior Furniture,Patio,Pool Chairs-Tables-Chaise Lounge,Logistical,Fixed,4,48,1750.0,2317.35,133,2034
53,2038-07-01,4,Exterior Furniture,Patio,Pool Chairs-Tables-Chaise Lounge,Logistical,Fixed,4,48,1750.0,2608.2,133,2038
53,2042-07-01,5,Exterior Furniture,Patio,Pool Chairs-Tables-Chaise Lounge,Logistical,Fixed,4,48,1750.0,2935.55,133,2042
53,2046-07-01,6,Exterior Furniture,Patio,Pool Chairs-Tables-Chaise Lounge,Logistical,Fixed,4,48,1750.0,3303.99,133,2046
53,2050-07-01,7,Exterior Furniture,Patio,Pool Chairs-Tables-Chaise Lounge,Logistical,Fixed,4,48,1750.0,3718.67,133,2050
53,2054-07-01,8,Exterior Furniture,Patio,Pool Chairs-Tables-Chaise Lounge,Logistical,Fixed,4,48,1750.0,4185.39,133,2054
53,2058-07-01,9,Exterior Furniture,Patio,Pool Chairs-Tables-Chaise Lounge,Logistical,Fixed,4,48,1750.0,4710.7,133,2058
53,2062-07-01,10,Exterior Furniture,Patio,Pool Chairs-Tables-Chaise Lounge,Logistical,Fixed,4,48,1750.0,5301.93,133,2062
53,2066-07-01,11,Exterior Furniture,Patio,Pool Chairs-Tables-Chaise Lounge,Logistical,Fixed,4,48,1750.0,5967.37,133,2066
53,2070-07-01,12,Exterior Furniture,Patio,Pool Chairs-Tables-Chaise Lounge,Logistical,Fixed,4,48,1750.0,6716.33,133,2070
53,2074-07-01,13,Exterior Furniture,Patio,Pool Chairs-Tables-Chaise Lounge,Logistical,Fixed,4,48,1750.0,7559.28,133,2074
53,2078-07-01,14,Exterior Furniture,Patio,Pool Chairs-Tables-Chaise Lounge,Logistical,Fixed,4,48,1750.0,8508.04,133,2078
53,2082-07-01,15,Exterior Furniture,Patio,Pool Chairs-Tables-Chaise Lounge,Logistical,Fixed,4,48,1750.0,9575.88,133,2082
54,2035-07-01,1,Exterior Surfaces,Pool,Pool Coping,Logistical,Fixed,20,240,4200.0,5728.49,135,2035
54,2055-07-01,2,Exterior Surfaces,Pool,Pool Coping,Logistical,Fixed,20,240,4200.0,10346.29,135,2055
54,2075-07-01,3,Exterior Surfaces,Pool,Pool Coping,Logistical,Fixed,20,240,4200.0,18686.55,135,2075
55,2030-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,176480.2,157,2030
55,2060-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,428363.77,157,2060
56,2031-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,181774.61,157,2031
56,2061-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,441214.69,157,2061
57,2032-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,187227.85,157,2032
57,2062-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,454451.13,157,2062
58,2033-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,192844.68,157,2033
58,2063-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,468084.66,157,2063
59,2034-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,198630.02,157,2034
59,2064-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,482127.2,157,2064
60,2035-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,204588.92,157,2035
60,2065-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,496591.02,157,2065
61,2036-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,210726.59,157,2036
61,2066-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,511488.75,157,2066
62,2037-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,217048.39,157,2037
62,2067-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,526833.41,157,2067
63,2038-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,223559.84,157,2038
63,2068-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,542638.41,157,2068
64,2039-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,230266.64,157,2039
64,2069-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,558917.57,157,2069
65,2026-07-01,1,Exterior Surfaces,Roofing,Fascia-Flashing-Soffits,Logistical,Fixed,8,96,10000.0,10453.36,108,2026
65,2034-07-01,2,Exterior Surfaces,Roofing,Fascia-Flashing-Soffits,Logistical,Fixed,8,96,10000.0,13242.0,108,2034
65,2042-07-01,3,Exterior Surfaces,Roofing,Fascia-Flashing-Soffits,Logistical,Fixed,8,96,10000.0,16774.57,108,2042
65,2050-07-01,4,Exterior Surfaces,Roofing,Fascia-Flashing-Soffits,Logistical,Fixed,8,96,10000.0,21249.53,108,2050
65,2058-07-01,5,Exterior Surfaces,Roofing,Fascia-Flashing-Soffits,Logistical,Fixed,8,96,10000.0,26918.26,108,2058
65,2066-07-01,6,Exterior Surfaces,Roofing,Fascia-Flashing-Soffits,Logistical,Fixed,8,96,10000.0,34099.25,108,2066
65,2074-07-01,7,Exterior Surfaces,Roofing,Fascia-Flashing-Soffits,Logistical,Fixed,8,96,10000.0,43195.91,108,2074
65,2082-07-01,8,Exterior Surfaces,Roofing,Fascia-Flashing-Soffits,Logistical,Fixed,8,96,10000.0,54719.29,108,2082
66,2030-07-01,1,Exterior Surfaces,Siding,Clubhouse Siding,Logistical,Fixed,30,360,90000.0,105888.12,94,2030
66,2060-07-01,2,Exterior Surfaces,Siding,Clubhouse Siding,Logistical,Fixed,30,360,90000.0,257018.26,94,2060
67,2032-07-01,1,Exterior Surfaces,Siding,Corrugated Balcony Walls,Logistical,Fixed,10,120,5000.0,6240.93,103,2032
67,2042-07-01,2,Exterior Surfaces,Siding,Corrugated Balcony Walls,Logistical,Fixed,10,120,5000.0,8387.29,103,2042
67,2052-07-01,3,Exterior Surfaces,Siding,Corrugated Balcony Walls,Logistical,Fixed,10,120,5000.0,11271.81,103,2052
67,2062-07-01,4,Exterior Surfaces,Siding,Corrugated Balcony Walls,Logistical,Fixed,10,120,5000.0,15148.37,103,2062
67,2072-07-01,5,Exterior Surfaces,Siding,Corrugated Balcony Walls,Logistical,Fixed,10,120,5000.0,20358.14,103,2072
67,2082-07-01,6,Exterior Surfaces,Siding,Corrugated Balcony Walls,Logistical,Fixed,10,120,5000.0,27359.64,103,2082
68,2029-07-01,1,Exterior Surfaces,Siding,Stucco Siding Repair,Logistical,Fixed,7,84,10000.0,11422.67,149,2029
68,2036-07-01,2,Exterior Surfaces,Siding,Stucco Siding Repair,Logistical,Fixed,7,84,10000.0,14048.44,149,2036
68,2043-07-01,3,Exterior Surfaces,Siding,Stucco Siding Repair,Logistical,Fixed,7,84,10000.0,17277.81,149,2043
68,2050-07-01,4,Exterior Surfaces,Siding,Stucco Siding Repair,Logistical,Fixed,7,84,10000.0,21249.53,149,2050
68,2057-07-01,5,Exterior Surfaces,Siding,Stucco Siding Repair,Logistical,Fixed,7,84,10000.0,26134.24,149,2057
68,2064-07-01,6,Exterior Surfaces,Siding,Stucco Siding Repair,Logistical,Fixed,7,84,10000.0,32141.81,149,2064
68,2071-07-01,7,Exterior Surfaces,Siding,Stucco Siding Repair,Logistical,Fixed,7,84,10000.0,39530.38,149,2071
68,2078-07-01,8,Exterior Surfaces,Siding,Stucco Siding Repair,Logistical,Fixed,7,84,10000.0,48617.38,149,2078
69,2025-07-01,1,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,58356.13,71,2025
69,2045-07-01,2,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,105397.66,71,2045
69,2065-07-01,3,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,190359.89,71,2065
70,2026-07-01,1,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,60106.81,71,2026
70,2046-07-01,2,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,108559.59,71,2046
70,2066-07-01,3,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,196070.69,71,2066
71,2027-07-01,1,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,61910.01,71,2027
71,2047-07-01,2,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,111816.37,71,2047
71,2067-07-01,3,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,201952.81,71,2067
72,2028-07-01,1,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,63767.32,71,2028
72,2048-07-01,2,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,115170.86,71,2048
72,2068-07-01,3,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,208011.39,71,2068
73,2029-07-01,1,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,65680.33,71,2029
73,2049-07-01,2,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,118625.99,71,2049
73,2069-07-01,3,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,214251.73,71,2069
74,2030-07-01,1,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,67650.74,71,2030
74,2050-07-01,2,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,122184.77,71,2050
74,2070-07-01,3,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,220679.29,71,2070
75,2028-07-01,1,Fences-Walls-Gates,Chain Link,Chain Link Fence,Logistical,Fixed,10,120,2500.0,2772.49,70,2028
75,2038-07-01,2,Fences-Walls-Gates,Chain Link,Chain Link Fence,Logistical,Fixed,10,120,2500.0,3726.0,70,2038
75,2048-07-01,3,Fences-Walls-Gates,Chain Link,Chain Link Fence,Logistical,Fixed,10,120,2500.0,5007.43,70,2048
75,2058-07-01,4,Fences-Walls-Gates,Chain Link,Chain Link Fence,Logistical,Fixed,10,120,2500.0,6729.57,70,2058
75,2068-07-01,5,Fences-Walls-Gates,Chain Link,Chain Link Fence,Logistical,Fixed,10,120,2500.0,9043.97,70,2068
75,2078-07-01,6,Fences-Walls-Gates,Chain Link,Chain Link Fence,Logistical,Fixed,10,120,2500.0,12154.34,70,2078
76,2025-07-01,1,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,2537.22,101,2025
76,2028-07-01,2,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,2772.49,101,2028
76,2031-07-01,3,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,3029.58,101,2031
76,2034-07-01,4,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,3310.5,101,2034
76,2037-07-01,5,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,3617.47,101,2037
76,2040-07-01,6,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,3952.91,101,2040
76,2043-07-01,7,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,4319.45,101,2043
76,2046-07-01,8,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,4719.98,101,2046
76,2049-07-01,9,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,5157.65,101,2049
76,2052-07-01,10,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,5635.91,101,2052
76,2055-07-01,11,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,6158.51,101,2055
76,2058-07-01,12,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,6729.57,101,2058
76,2061-07-01,13,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,7353.58,101,2061
76,2064-07-01,14,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,8035.45,101,2064
76,2067-07-01,15,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,8780.56,101,2067
76,2070-07-01,16,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,9594.75,101,2070
76,2073-07-01,17,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,10484.44,101,2073
76,2076-07-01,18,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,11456.64,101,2076
76,2079-07-01,19,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,12518.97,101,2079
76,2082-07-01,20,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,13679.82,101,2082
77,2025-07-01,1,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,2537.22,132,2025
77,2030-07-01,2,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,2941.34,132,2030
77,2035-07-01,3,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,3409.82,132,2035
77,2040-07-01,4,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,3952.91,132,2040
77,2045-07-01,5,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,4582.51,132,2045
77,2050-07-01,6,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,5312.38,132,2050
77,2055-07-01,7,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,6158.51,132,2055
77,2060-07-01,8,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,7139.4,132,2060
77,2065-07-01,9,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,8276.52,132,2065
77,2070-07-01,10,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,9594.75,132,2070
77,2075-07-01,11,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,11122.95,132,2075
77,2080-07-01,12,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,12894.54,132,2080
78,2027-07-01,1,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,1615.04,147,2027
78,2032-07-01,2,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,1872.28,147,2032
78,2037-07-01,3,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,2170.48,147,2037
78,2042-07-01,4,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,2516.19,147,2042
78,2047-07-01,5,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,2916.95,147,2047
78,2052-07-01,6,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,3381.54,147,2052
78,2057-07-01,7,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,3920.14,147,2057
78,2062-07-01,8,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,4544.51,147,2062
78,2067-07-01,9,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,5268.33,147,2067
78,2072-07-01,10,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,6107.44,147,2072
78,2077-07-01,11,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,7080.2,147,2077
