component_id,replacement_date,occurrence,category,subcategory,component,tracking,method,life_years,life_months,current_cost,future_cost,source_page,replacement_year
43,2056-07-01,2,Exterior Surfaces,Pool,Pool Coping,Logistical,Fixed,20,240,4200.0,10346.29,135,2056
43,2076-07-01,3,Exterior Surfaces,Pool,Pool Coping,Logistical,Fixed,20,240,4200.0,18686.55,135,2076
44,2028-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,161504.39,157,2028
44,2058-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,392013.53,157,2058
45,2030-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,171340.0,157,2030
45,2060-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,415887.16,157,2060
46,2030-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,171340.0,157,2030
46,2060-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,415887.16,157,2060
47,2032-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,181774.61,157,2032
47,2062-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,441214.69,157,2062
48,2034-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,192844.68,157,2034
48,2064-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,468084.66,157,2064
49,2036-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,204588.92,157,2036
49,2066-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,496591.02,157,2066
50,2037-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,210726.59,157,2037
50,2067-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,511488.75,157,2067
51,2038-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,217048.39,157,2038
51,2068-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,526833.41,157,2068
52,2039-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,223559.84,157,2039
52,2069-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,542638.41,157,2069
53,2040-07-01,1,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,230266.64,157,2040
53,2070-07-01,2,Exterior Surfaces,Renovation,Wood Siding,Logistical,Fixed,30,360,150000.0,558917.57,157,2070
54,2026-07-01,1,Exterior Surfaces,Roofing,Fascia-Flashing-Soffits,Logistical,Fixed,8,96,10000.0,10148.89,108,2026
54,2034-07-01,2,Exterior Surfaces,Roofing,Fascia-Flashing-Soffits,Logistical,Fixed,8,96,10000.0,12856.31,108,2034
54,2042-07-01,3,Exterior Surfaces,Roofing,Fascia-Flashing-Soffits,Logistical,Fixed,8,96,10000.0,16285.99,108,2042
54,2050-07-01,4,Exterior Surfaces,Roofing,Fascia-Flashing-Soffits,Logistical,Fixed,8,96,10000.0,20630.61,108,2050
54,2058-07-01,5,Exterior Surfaces,Roofing,Fascia-Flashing-Soffits,Logistical,Fixed,8,96,10000.0,26134.24,108,2058
54,2066-07-01,6,Exterior Surfaces,Roofing,Fascia-Flashing-Soffits,Logistical,Fixed,8,96,10000.0,33106.07,108,2066
54,2074-07-01,7,Exterior Surfaces,Roofing,Fascia-Flashing-Soffits,Logistical,Fixed,8,96,10000.0,41937.78,108,2074
54,2082-07-01,8,Exterior Surfaces,Roofing,Fascia-Flashing-Soffits,Logistical,Fixed,8,96,10000.0,53125.52,108,2082
55,2031-07-01,1,Exterior Surfaces,Siding,Clubhouse Siding,Logistical,Fixed,30,360,90000.0,105888.12,94,2031
55,2061-07-01,2,Exterior Surfaces,Siding,Clubhouse Siding,Logistical,Fixed,30,360,90000.0,257018.26,94,2061
56,2033-07-01,1,Exterior Surfaces,Siding,Corrugated Balcony Walls,Logistical,Fixed,10,120,5000.0,6240.93,103,2033
56,2043-07-01,2,Exterior Surfaces,Siding,Corrugated Balcony Walls,Logistical,Fixed,10,120,5000.0,8387.29,103,2043
56,2053-07-01,3,Exterior Surfaces,Siding,Corrugated Balcony Walls,Logistical,Fixed,10,120,5000.0,11271.81,103,2053
56,2063-07-01,4,Exterior Surfaces,Siding,Corrugated Balcony Walls,Logistical,Fixed,10,120,5000.0,15148.37,103,2063
56,2073-07-01,5,Exterior Surfaces,Siding,Corrugated Balcony Walls,Logistical,Fixed,10,120,5000.0,20358.14,103,2073
56,2083-07-01,6,Exterior Surfaces,Siding,Corrugated Balcony Walls,Logistical,Fixed,10,120,5000.0,27359.64,103,2083
57,2029-07-01,1,Exterior Surfaces,Siding,Stucco Siding Repair,Logistical,Fixed,7,84,10000.0,11089.97,149,2029
57,2036-07-01,2,Exterior Surfaces,Siding,Stucco Siding Repair,Logistical,Fixed,7,84,10000.0,13639.26,149,2036
57,2043-07-01,3,Exterior Surfaces,Siding,Stucco Siding Repair,Logistical,Fixed,7,84,10000.0,16774.57,149,2043
57,2050-07-01,4,Exterior Surfaces,Siding,Stucco Siding Repair,Logistical,Fixed,7,84,10000.0,20630.61,149,2050
57,2057-07-01,5,Exterior Surfaces,Siding,Stucco Siding Repair,Logistical,Fixed,7,84,10000.0,25373.04,149,2057
57,2064-07-01,6,Exterior Surfaces,Siding,Stucco Siding Repair,Logistical,Fixed,7,84,10000.0,31205.64,149,2064
57,2071-07-01,7,Exterior Surfaces,Siding,Stucco Siding Repair,Logistical,Fixed,7,84,10000.0,38379.01,149,2071
57,2078-07-01,8,Exterior Surfaces,Siding,Stucco Siding Repair,Logistical,Fixed,7,84,10000.0,47201.34,149,2078
57,2085-07-01,9,Exterior Surfaces,Siding,Stucco Siding Repair,Logistical,Fixed,7,84,10000.0,58051.69,149,2085
58,2026-07-01,1,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,58356.13,71,2026
58,2046-07-01,2,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,105397.66,71,2046
58,2066-07-01,3,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,190359.89,71,2066
59,2027-07-01,1,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,60106.81,71,2027
59,2047-07-01,2,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,108559.59,71,2047
59,2067-07-01,3,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,196070.69,71,2067
60,2028-07-01,1,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,61910.01,71,2028
60,2048-07-01,2,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,111816.37,71,2048
60,2068-07-01,3,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,201952.81,71,2068
61,2029-07-01,1,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,63767.32,71,2029
61,2049-07-01,2,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,115170.86,71,2049
61,2069-07-01,3,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,208011.39,71,2069
62,2030-07-01,1,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,65680.33,71,2030
62,2050-07-01,2,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,118625.99,71,2050
62,2070-07-01,3,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,214251.73,71,2070
63,2031-07-01,1,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,67650.74,71,2031
63,2051-07-01,2,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,122184.77,71,2051
63,2071-07-01,3,Exterior Surfaces,Structural,Chimney Chases Structural Renovations,Logistical,Fixed,20,240,57500.0,220679.29,71,2071
64,2029-07-01,1,Fences-Walls-Gates,Chain Link,Chain Link Fence,Logistical,Fixed,10,120,2500.0,2772.49,70,2029
64,2039-07-01,2,Fences-Walls-Gates,Chain Link,Chain Link Fence,Logistical,Fixed,10,120,2500.0,3726.0,70,2039
64,2049-07-01,3,Fences-Walls-Gates,Chain Link,Chain Link Fence,Logistical,Fixed,10,120,2500.0,5007.43,70,2049
64,2059-07-01,4,Fences-Walls-Gates,Chain Link,Chain Link Fence,Logistical,Fixed,10,120,2500.0,6729.57,70,2059
64,2069-07-01,5,Fences-Walls-Gates,Chain Link,Chain Link Fence,Logistical,Fixed,10,120,2500.0,9043.97,70,2069
64,2079-07-01,6,Fences-Walls-Gates,Chain Link,Chain Link Fence,Logistical,Fixed,10,120,2500.0,12154.34,70,2079
65,2026-07-01,1,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,2537.22,101,2026
65,2029-07-01,2,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,2772.49,101,2029
65,2032-07-01,3,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,3029.58,101,2032
65,2035-07-01,4,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,3310.5,101,2035
65,2038-07-01,5,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,3617.47,101,2038
65,2041-07-01,6,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,3952.91,101,2041
65,2044-07-01,7,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,4319.45,101,2044
65,2047-07-01,8,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,4719.98,101,2047
65,2050-07-01,9,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,5157.65,101,2050
65,2053-07-01,10,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,5635.91,101,2053
65,2056-07-01,11,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,6158.51,101,2056
65,2059-07-01,12,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,6729.57,101,2059
65,2062-07-01,13,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,7353.58,101,2062
65,2065-07-01,14,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,8035.45,101,2065
65,2068-07-01,15,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,8780.56,101,2068
65,2071-07-01,16,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,9594.75,101,2071
65,2074-07-01,17,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,10484.44,101,2074
65,2077-07-01,18,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,11456.64,101,2077
65,2080-07-01,19,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,12518.97,101,2080
65,2083-07-01,20,Fences-Walls-Gates,Concrete,Concrete Brick Grouted Wall,Logistical,Fixed,3,36,2500.0,13679.82,101,2083
66,2026-07-01,1,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,2537.22,132,2026
66,2031-07-01,2,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,2941.34,132,2031
66,2036-07-01,3,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,3409.82,132,2036
66,2041-07-01,4,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,3952.91,132,2041
66,2046-07-01,5,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,4582.51,132,2046
66,2051-07-01,6,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,5312.38,132,2051
66,2056-07-01,7,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,6158.51,132,2056
66,2061-07-01,8,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,7139.4,132,2061
66,2066-07-01,9,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,8276.52,132,2066
66,2071-07-01,10,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,9594.75,132,2071
66,2076-07-01,11,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,11122.95,132,2076
66,2081-07-01,12,Fences-Walls-Gates,Concrete,Pool Area Wall Repair,Logistical,Fixed,5,60,2500.0,12894.54,132,2081
67,2028-07-01,1,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,1615.04,147,2028
67,2033-07-01,2,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,1872.28,147,2033
67,2038-07-01,3,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,2170.48,147,2038
67,2043-07-01,4,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,2516.19,147,2043
67,2048-07-01,5,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,2916.95,147,2048
67,2053-07-01,6,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,3381.54,147,2053
67,2058-07-01,7,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,3920.14,147,2058
67,2063-07-01,8,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,4544.51,147,2063
67,2068-07-01,9,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,5268.33,147,2068
67,2073-07-01,10,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,6107.44,147,2073
67,2078-07-01,11,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,7080.2,147,2078
67,2083-07-01,12,Fences-Walls-Gates,Concrete,Stacked Concrete Block Wall,Logistical,Fixed,5,60,1500.0,8207.89,147,2083
68,2036-07-01,1,Fences-Walls-Gates,Metal,Pool Area Metal Rail Fence-Gate,Logistical,Fixed,25,300,15000.0,20458.89,129,2036
68,2061-07-01,2,Fences-Walls-Gates,Metal,Pool Area Metal Rail Fence-Gate,Logistical,Fixed,25,300,15000.0,42836.38,129,2061
69,2029-07-01,1,Fences-Walls-Gates,Renovation,Wooden Perimeter Fence,Logistical,Fixed,5,60,5000.0,5544.98,158,2029
69,2034-07-01,2,Fences-Walls-Gates,Renovation,Wooden Perimeter Fence,Logistical,Fixed,5,60,5000.0,6428.16,158,2034
69,2039-07-01,3,Fences-Walls-Gates,Renovation,Wooden Perimeter Fence,Logistical,Fixed,5,60,5000.0,7451.99,158,2039
69,2044-07-01,4,Fences-Walls-Gates,Renovation,Wooden Perimeter Fence,Logistical,Fixed,5,60,5000.0,8638.9,158,2044
69,2049-07-01,5,Fences-Walls-Gates,Renovation,Wooden Perimeter Fence,Logistical,Fixed,5,60,5000.0,10014.86,158,2049
69,2054-07-01,6,Fences-Walls-Gates,Renovation,Wooden Perimeter Fence,Logistical,Fixed,5,60,5000.0,11609.96,158,2054
69,2059-07-01,7,Fences-Walls-Gates,Renovation,Wooden Perimeter Fence,Logistical,Fixed,5,60,5000.0,13459.13,158,2059
69,2064-07-01,8,Fences-Walls-Gates,Renovation,Wooden Perimeter Fence,Logistical,Fixed,5,60,5000.0,15602.82,158,2064
69,2069-07-01,9,Fences-Walls-Gates,Renovation,Wooden Perimeter Fence,Logistical,Fixed,5,60,5000.0,18087.95,158,2069
69,2074-07-01,10,Fences-Walls-Gates,Renovation,Wooden Perimeter Fence,Logistical,Fixed,5,60,5000.0,20968.89,158,2074
69,2079-07-01,11,Fences-Walls-Gates,Renovation,Wooden Perimeter Fence,Logistical,Fixed,5,60,5000.0,24308.69,158,2079
69,2084-07-01,12,Fences-Walls-Gates,Renovation,Wooden Perimeter Fence,Logistical,Fixed,5,60,5000.0,28180.43,158,2084
70,2029-07-01,1,Fire Safety,Equipment,Chimney Flues-Caps-Spark Arrestors,Logistical,Fixed,5,60,5000.0,5544.98,73,2029
70,2034-07-01,2,Fire Safety,Equipment,Chimney Flues-Caps-Spark Arrestors,Logistical,Fixed,5,60,5000.0,6428.16,73,2034
70,2039-07-01,3,Fire Safety,Equipment,Chimney Flues-Caps-Spark Arrestors,Logistical,Fixed,5,60,5000.0,7451.99,73,2039
70,2044-07-01,4,Fire Safety,Equipment,Chimney Flues-Caps-Spark Arrestors,Logistical,Fixed,5,60,5000.0,8638.9,73,2044
70,2049-07-01,5,Fire Safety,Equipment,Chimney Flues-Caps-Spark Arrestors,Logistical,Fixed,5,60,5000.0,10014.86,73,2049
70,2054-07-01,6,Fire Safety,Equipment,Chimney Flues-Caps-Spark Arrestors,Logistical,Fixed,5,60,5000.0,11609.96,73,2054
70,2059-07-01,7,Fire Safety,Equipment,Chimney Flues-Caps-Spark Arrestors,Logistical,Fixed,5,60,5000.0,13459.13,73,2059
70,2064-07-01,8,Fire Safety,Equipment,Chimney Flues-Caps-Spark Arrestors,Logistical,Fixed,5,60,5000.0,15602.82,73,2064
70,2069-07-01,9,Fire Safety,Equipment,Chimney Flues-Caps-Spark Arrestors,Logistical,Fixed,5,60,5000.0,18087.95,73,2069
70,2074-07-01,10,Fire Safety,Equipment,Chimney Flues-Caps-Spark Arrestors,Logistical,Fixed,5,60,5000.0,20968.89,73,2074
70,2079-07-01,11,Fire Safety,Equipment,Chimney Flues-Caps-Spark Arrestors,Logistical,Fixed,5,60,5000.0,24308.69,73,2079
70,2084-07-01,12,Fire Safety,Equipment,Chimney Flues-Caps-Spark Arrestors,Logistical,Fixed,5,60,5000.0,28180.43,73,2084
71,2034-07-01,1,Flooring,Carpet,Clubhouse Carpet,Logistical,Fixed,12,144,36000.0,46282.72,81,2034
71,2046-07-01,2,Flooring,Carpet,Clubhouse Carpet,Logistical,Fixed,12,144,36000.0,65988.1,81,2046
71,2058-07-01,3,Flooring,Carpet,Clubhouse Carpet,Logistical,Fixed,12,144,36000.0,94083.25,81,2058
71,2070-07-01,4,Flooring,Carpet,Clubhouse Carpet,Logistical,Fixed,12,144,36000.0,134140.22,81,2070
71,2082-07-01,5,Flooring,Carpet,Clubhouse Carpet,Logistical,Fixed,12,144,36000.0,191251.87,81,2082
72,2034-07-01,1,Flooring,Tile,Clubhouse Tile Floor,Logistical,Fixed,20,240,16000.0,20570.1,99,2034
72,2054-07-01,2,Flooring,Tile,Clubhouse Tile Floor,Logistical,Fixed,20,240,16000.0,37151.89,99,2054
72,2074-07-01,3,Flooring,Tile,Clubhouse Tile Floor,Logistical,Fixed,20,240,16000.0,67100.44,99,2074
73,2034-07-01,1,Flooring,Tile,Pool Area Tile Exterior,Logistical,Fixed,20,240,6400.0,8228.04,131,2034
73,2054-07-01,2,Flooring,Tile,Pool Area Tile Exterior,Logistical,Fixed,20,240,6400.0,14860.76,131,2054
73,2074-07-01,3,Flooring,Tile,Pool Area Tile Exterior,Logistical,Fixed,20,240,6400.0,26840.18,131,2074
74,2026-07-01,1,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,1014.89,115,2026
74,2029-07-01,2,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,1109.0,115,2029
74,2032-07-01,3,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,1211.83,115,2032
74,2035-07-01,4,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,1324.2,115,2035
74,2038-07-01,5,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,1446.99,115,2038
74,2041-07-01,6,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,1581.16,115,2041
74,2044-07-01,7,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,1727.78,115,2044
74,2047-07-01,8,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,1887.99,115,2047
74,2050-07-01,9,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,2063.06,115,2050
74,2053-07-01,10,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,2254.36,115,2053
74,2056-07-01,11,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,2463.4,115,2056
74,2059-07-01,12,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,2691.83,115,2059
74,2062-07-01,13,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,2941.43,115,2062
74,2065-07-01,14,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,3214.18,115,2065
74,2068-07-01,15,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,3512.22,115,2068
74,2071-07-01,16,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,3837.9,115,2071
74,2074-07-01,17,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,4193.78,115,2074
74,2077-07-01,18,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,4582.65,115,2077
74,2080-07-01,19,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,5007.59,115,2080
74,2083-07-01,20,Landscape,Concrete,Landscape Border Blocks,Logistical,Fixed,3,36,1000.0,5471.93,115,2083
75,2026-07-01,1,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,8119.11,151,2026
75,2027-07-01,2,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,8362.69,151,2027
75,2028-07-01,3,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,8613.57,151,2028
75,2029-07-01,4,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,8871.97,151,2029
75,2030-07-01,5,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,9138.13,151,2030
75,2031-07-01,6,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,9412.28,151,2031
75,2032-07-01,7,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,9694.65,151,2032
75,2033-07-01,8,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,9985.49,151,2033
75,2034-07-01,9,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,10285.05,151,2034
75,2035-07-01,10,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,10593.6,151,2035
75,2036-07-01,11,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,10911.41,151,2036
75,2037-07-01,12,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,11238.75,151,2037
75,2038-07-01,13,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,11575.91,151,2038
75,2039-07-01,14,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,11923.19,151,2039
75,2040-07-01,15,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,12280.89,151,2040
75,2041-07-01,16,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,12649.31,151,2041
75,2042-07-01,17,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,13028.79,151,2042
75,2043-07-01,18,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,13419.66,151,2043
75,2044-07-01,19,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,13822.25,151,2044
75,2045-07-01,20,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,14236.91,151,2045
75,2046-07-01,21,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,14664.02,151,2046
75,2047-07-01,22,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,15103.94,151,2047
75,2048-07-01,23,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,15557.06,151,2048
75,2049-07-01,24,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,16023.77,151,2049
75,2050-07-01,25,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,16504.49,151,2050
75,2051-07-01,26,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,16999.62,151,2051
75,2052-07-01,27,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,17509.61,151,2052
75,2053-07-01,28,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,18034.9,151,2053
75,2054-07-01,29,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,18575.94,151,2054
75,2055-07-01,30,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,19133.22,151,2055
75,2056-07-01,31,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,19707.22,151,2056
75,2057-07-01,32,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,20298.44,151,2057
75,2058-07-01,33,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,20907.39,151,2058
75,2059-07-01,34,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,21534.61,151,2059
75,2060-07-01,35,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,22180.65,151,2060
75,2061-07-01,36,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,22846.07,151,2061
